x,y,emode_1,emode_2,emode_3,emode_4,emode_5,emode_6,emode_7,emode_8,emode_9,emode_10
0.006000000052,0.001000000047,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.0003333333298,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.002000000095,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.002000000095,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.001666666707,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.003000000026,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.00233333325,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.00400000019,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.003666666569,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.004999999888,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.004333333112,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.006000000052,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.006000000052,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.005666666664,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.007000000216,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.006500000134,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.009999999776,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.009999999776,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.009499999695,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01099999994,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01049999986,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01400000043,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01400000043,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01350000035,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01450000051,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01600000076,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01600000076,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01549999975,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01700000092,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01649999991,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01800000109,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01800000109,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01750000007,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01833333448,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.001000000047,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.001000000047,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.002000000095,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.001333333319,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.003000000026,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.003000000026,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.002666666638,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.00400000019,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.004499999806,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.006000000052,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.00800000038,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.00800000038,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.007499999832,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.008999999613,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.008999999613,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.009999999776,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.009499999695,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01099999994,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01099999994,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01049999986,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.0120000001,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.0120000001,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01300000027,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01300000027,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01400000043,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01350000035,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01499999966,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01499999966,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01450000051,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01600000076,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01700000092,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01700000092,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01800000109,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01750000007,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01900000125,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.001000000047,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.001500000013,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.003000000026,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.002499999944,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.00400000019,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.004999999888,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.004999999888,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.006000000052,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.006000000052,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.007000000216,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.007000000216,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.00800000038,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.008999999613,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.009999999776,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.009999999776,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01099999994,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.0120000001,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01300000027,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01400000043,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01400000043,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.0150000006,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01600000076,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01700000092,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01800000109,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01800000109,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01900000125,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.001000000047,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.001333333319,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.003000000026,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.002666666638,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.00400000019,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.004999999888,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.006000000052,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.00549999997,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.007000000216,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.006500000134,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.00800000038,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.008999999613,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.009999999776,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.009499999695,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01099999994,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01049999986,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.0120000001,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01300000027,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01400000043,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01350000035,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.0150000006,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01450000051,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01600000076,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01700000092,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01800000109,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01733333431,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01900000125,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.001000000047,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.0005000000237,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.002000000095,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.002000000095,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.001500000013,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.003000000026,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.00233333325,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.00400000019,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.003666666569,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.004999999888,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.004499999806,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.006000000052,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.006000000052,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.00549999997,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.007000000216,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.006500000134,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.00800000038,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.007499999832,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.008999999613,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.008500000462,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.009999999776,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.009999999776,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.009499999695,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01099999994,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01049999986,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.0120000001,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01150000002,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01300000027,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01250000019,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01400000043,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01400000043,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01350000035,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.0150000006,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01450000051,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01600000076,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01550000068,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01700000092,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01649999991,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01800000109,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.0005000000237,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.002000000095,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.00400000019,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.003500000108,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.004999999888,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.004999999888,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.006000000052,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.00549999997,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.007000000216,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.007000000216,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.006500000134,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.00800000038,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.008999999613,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.008999999613,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.009999999776,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.009499999695,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01099999994,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01099999994,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01049999986,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.0120000001,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01300000027,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01300000027,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01400000043,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01350000035,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.0150000006,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.0150000006,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01450000051,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01600000076,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01550000068,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01700000092,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.02000000514,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.020000007,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01900000498,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.001000000047,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.001000000047,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.002000000095,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.002000000095,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.003000000026,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.003000000026,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.00400000019,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.004999999888,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.006000000052,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.006000000052,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.007000000216,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.00800000038,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.008999999613,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.009999999776,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.009999999776,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01099999994,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.0120000001,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01300000027,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01400000043,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01400000043,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.0150000006,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01600000076,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01800000295,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01700000279,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.02000001073,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01900000684,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.02100000903,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.02100001462,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.001000000047,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.0005000000237,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.002000000095,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.003000000026,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.002666666638,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.00400000019,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.004999999888,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.004499999806,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.006000000052,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.007000000216,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.006500000134,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.00800000038,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.008999999613,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.009999999776,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.009499999695,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01099999994,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01033333316,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.0120000001,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01300000027,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01400000043,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01350000035,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.0150000006,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01600000262,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01700000279,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.02000001445,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01920001023,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.02100002393,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.0003333333298,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.002000000095,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.002000000095,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.001666666707,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.003000000026,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.002499999944,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.00400000019,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.003500000108,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.004499999806,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.006000000052,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.006000000052,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.00549999997,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.007000000216,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.006500000134,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.00800000038,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.007499999832,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.008999999613,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.008500000462,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.009999999776,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.009999999776,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.009499999695,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01099999994,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01049999986,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.0120000001,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01150000002,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01300000027,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01250000019,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01400000043,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01400000043,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01350000035,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01450000145,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.0200000219,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01900001243,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.02100003511,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.001000000047,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.001000000047,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.002000000095,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.001500000013,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.00400000019,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.003500000108,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.004999999888,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.004999999888,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.006000000052,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.00549999997,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.00800000038,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.007499999832,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.008999999613,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.008999999613,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.009999999776,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.009499999695,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01099999994,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01099999994,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01049999986,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.0120000001,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01250000019,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01400000043,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01500000153,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01800000668,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01900001615,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01840001345,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.02000002749,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.02100004628,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.001000000047,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.002000000095,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.002000000095,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.003000000026,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.003000000026,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.00400000019,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.004999999888,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.006000000052,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.006000000052,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.007000000216,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.007000000216,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.00800000038,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.008999999613,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.009999999776,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.009999999776,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.01099999994,0,-0,0,0,0,0,0,0,0,-0
0.006000000052,0.0120000001,0,-0,0,0,0,0,0,0,0,-0
